id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_demanda_maxima,fecha_demanda_maxima,promedio_diario_horas
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,3,3.391,1.561,60.0,viernes,2023 Mar 10 07:30:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,3,5.212,1.884,60.0,jueves,2023 Mar 30 08:30:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,3,3.811,1.892,60.0,domingo,2023 Mar 26 07:00:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,3,707.587,224.618,60.0,miércoles,2023 Mar 22 09:00:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2023,3,23.175,8.659,60.0,domingo,2023 Mar 19 07:15:00 PM,24.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2023,3,52.024,16.65,60.0,sábado,2023 Mar 04 12:00:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,3,170.57,66.573,60.0,lunes,2023 Mar 20 07:15:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,1.039,333.0,60.0,viernes,2023 Mar 31 10:45:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,5.926,2.553,60.0,domingo,2023 Mar 12 12:15:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,4.166,1.935,32.0,domingo,2023 Mar 05 07:00:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,213.596,95.092,60.0,miércoles,2023 Mar 01 07:30:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2023,3,7.066,2.655,60.0,viernes,2023 Mar 17 06:15:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,3,2.345,1.137,60.0,sábado,2023 Mar 04 03:15:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,3,99.574,31.581,60.0,miércoles,2023 Mar 01 12:45:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,3,12.634,6.282,60.0,miércoles,2023 Mar 01 07:30:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,3,7.454,3.341,60.0,domingo,2023 Mar 26 11:15:00 PM,24.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,3,2.161,715.0,60.0,martes,2023 Mar 07 06:45:00 PM,24.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,3,85.802,45.692,60.0,sábado,2023 Mar 18 09:15:00 AM,24.0
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2023,3,178.818,72.656,60.0,martes,2023 Mar 28 07:15:00 PM,24.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,3,8.896,4.537,68.0,martes,2023 Mar 14 07:30:00 PM,24.0
27,CHOCÓ,27450,MEDIO SAN JUAN,27450016,MACEDONIA (MEDIO SAN JUAN - CHOCÓ),2023,3,0.0,0.0,0.0,miércoles,2023 Mar 01 12:00:00 AM,0.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,3,2.891,697.0,60.0,viernes,2023 Mar 10 10:45:00 AM,24.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,3,9.585,3.426,60.0,martes,2023 Mar 07 01:30:00 PM,24.0
27,CHOCÓ,27615,RIOSUCIO,27615912,MARCIAL (RIOSUCIO - CHOCÓ),2023,3,190.0,111.0,60.0,lunes,2023 Mar 13 03:15:00 PM,24.0
27,CHOCÓ,27615,RIOSUCIO,27615930,PEÑAS BLANCAS (RIOSUCIO - CHOCÓ),2023,3,19.0,7.0,60.0,viernes,2023 Mar 31 08:15:00 PM,0.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,3,21.678,8.654,60.0,domingo,2023 Mar 19 06:45:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,3,16.786,4.111,60.0,domingo,2023 Mar 26 08:45:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,3,417.786,149.595,60.0,jueves,2023 Mar 02 08:00:00 PM,24.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,3,68.624,18.304,60.0,jueves,2023 Mar 23 06:15:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,3,84.855,29.197,60.0,martes,2023 Mar 14 07:15:00 PM,24.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,3,61.337,11.434,60.0,jueves,2023 Mar 23 07:30:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,3,96.521,33.853,60.0,sábado,2023 Mar 04 06:45:00 PM,24.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,3,179.782,69.028,60.0,miércoles,2023 Mar 08 06:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,3,23.633,9.05,60.0,martes,2023 Mar 14 07:15:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,3,3.945,2.49,60.0,viernes,2023 Mar 31 05:15:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,3,12.684,4.642,64.0,lunes,2023 Mar 06 07:30:00 PM,24.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,3,0.0,0.0,3.0,jueves,2023 Mar 09 07:30:00 PM,0.0
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2023,3,2.213,733.0,60.0,viernes,2023 Mar 10 03:15:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,3,7.359,2.969,60.0,viernes,2023 Mar 17 07:45:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,3,5.455,3.019,60.0,jueves,2023 Mar 23 06:45:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,3,496.0,167.0,60.0,sábado,2023 Mar 04 08:30:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427913,LA ISLA (MAGÜÍ - NARIÑO),2023,3,963.0,479.0,60.0,sábado,2023 Mar 18 10:45:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,3,775.0,351.0,60.0,lunes,2023 Mar 20 06:45:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427915,LAS LAJAS (MAGÜÍ - NARIÑO),2023,3,2.767,868.0,60.0,jueves,2023 Mar 02 10:15:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,3,2.378,639.0,60.0,jueves,2023 Mar 09 07:15:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,3,7.546,2.97,60.0,sábado,2023 Mar 25 07:15:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,3,3.237,5.629,60.0,domingo,2023 Mar 05 06:30:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,3,3.097,1.46,60.0,jueves,2023 Mar 23 07:15:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,3,3.091,1.766,60.0,sábado,2023 Mar 11 06:00:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,3,947.979,302.017,60.0,jueves,2023 Mar 23 03:00:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,3,11.427,350.0,60.0,lunes,2023 Mar 13 10:15:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2023,3,2.959,497.0,60.0,domingo,2023 Mar 14 08:15:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,3,106.362,36.271,60.0,martes,2023 Mar 21 07:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109030,PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA),2023,3,4.979,2.103,60.0,lunes,2023 Mar 13 07:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,3,6.599,2.84,60.0,martes,2023 Mar 21 07:30:00 PM,24.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,3,26.624,10.338,60.0,miércoles,2023 Mar 15 07:00:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,3,10.326,399.178,60.0,viernes,2023 Mar 24 01:00:00 PM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,3,33.885,10.226,60.0,jueves,2023 Mar 23 12:30:00 PM,24.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2023,3,347.049,139.018,60.0,viernes,2023 Mar 24 02:30:00 PM,24.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2023,3,407.79,162.183,60.0,viernes,2023 Mar 17 06:30:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,3,10.326,848.32,60.0,jueves,2023 Mar 23 02:30:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,4,10.326,8.475,60.0,miércoles,2023 Apr 19 02:30:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2023,4,115.634,41.17,60.0,martes,2023 Apr 18 08:00:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,4,27.679,12.805,60.0,viernes,2023 Apr 14 02:30:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,4,4.117,807.0,60.0,sábado,2023 Apr 22 07:00:00 PM,508.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,4,10.326,251.263,1.954,martes,2023 Apr 18 10:00:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,4,80.666,29.742,60.0,martes,2023 Apr 18 06:15:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,4,10.326,8.475,60.0,viernes,2023 Apr 28 03:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,4,65.449,38.614,60.0,jueves,2023 Apr 06 11:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,4,4.954,1.982,60.0,viernes,2023 Apr 07 11:15:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,4,6.741,2.627,60.0,lunes,2023 Apr 24 10:00:00 PM,24.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,4,18.351,6.956,60.0,sábado,2023 Apr 15 07:15:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,4,13.734,5.352,60.0,martes,2023 Apr 11 07:00:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,4,5.177,2.164,45.0,sábado,2023 Apr 15 07:30:00 PM,24.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,4,6.828,3.179,60.0,viernes,2023 Apr 21 06:00:00 PM,24.0
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2023,4,7.455,3.647,60.0,viernes,2023 Apr 28 07:30:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2023,4,4.506,1.661,60.0,domingo,2023 Apr 30 07:00:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2023,4,4.223,2.097,60.0,sábado,2023 Apr 29 07:30:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2023,4,6.039,1.778,60.0,jueves,2023 Apr 20 07:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2023,4,3.8,1.154,60.0,miércoles,2023 Apr 05 07:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,4,6.705,4.514,60.0,sábado,2023 Apr 15 07:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,4,6.201,2.619,60.0,lunes,2023 Apr 10 07:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,4,34.862,12.076,60.0,sábado,2023 Apr 29 07:30:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,4,3.907,2.038,60.0,domingo,2023 Apr 23 07:45:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,4,629.767,202.276,60.0,miércoles,2023 Apr 26 09:00:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2023,4,25.371,9.244,60.0,jueves,2023 Apr 06 07:30:00 PM,24.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2023,4,50.835,15.895,60.0,sábado,2023 Apr 22 12:00:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,4,175.291,65.889,60.0,sábado,2023 Apr 08 07:00:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,597.0,206.0,60.0,miércoles,2023 Apr 05 11:15:00 AM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,2.833,1.288,60.0,domingo,2023 Apr 16 11:30:00 AM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,2.756,1.837,60.0,sábado,2023 Apr 15 07:30:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,221.687,97.807,60.0,lunes,2023 Apr 03 07:00:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,4,3.95,1.876,60.0,miércoles,2023 Apr 26 01:15:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,4,100.105,31.137,60.0,lunes,2023 Apr 24 07:00:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,4,7.295,3.267,60.0,miércoles,2023 Apr 19 05:00:00 PM,24.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,4,85.347,47.372,60.0,martes,2023 Apr 25 12:30:00 PM,24.0
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2023,4,178.615,69.357,60.0,viernes,2023 Apr 21 07:00:00 PM,24.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,4,9.745,4.156,56.0,miércoles,2023 Apr 26 11:45:00 AM,24.0
27,CHOCÓ,27450,MEDIO SAN JUAN,27450016,MACEDONIA (MEDIO SAN JUAN - CHOCÓ),2023,4,0.0,0.0,0.0,sábado,2023 Apr 01 12:00:00 AM,0.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,4,2.362,932.0,60.0,domingo,2023 Apr 02 08:30:00 AM,24.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,4,6.755,2.435,60.0,domingo,2023 Apr 23 08:15:00 PM,24.0
27,CHOCÓ,27615,RIOSUCIO,27615912,MARCIAL (RIOSUCIO - CHOCÓ),2023,4,122.0,69.0,60.0,jueves,2023 Apr 06 08:45:00 PM,24.0
27,CHOCÓ,27615,RIOSUCIO,27615930,PEÑAS BLANCAS (RIOSUCIO - CHOCÓ),2023,4,114.0,46.0,60.0,martes,2023 Apr 04 07:15:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,4,22.569,8.978,60.0,sábado,2023 Apr 22 07:15:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,4,16.564,4.076,60.0,viernes,2023 Apr 28 09:30:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,4,416.394,147.36,60.0,domingo,2023 Apr 02 07:15:00 PM,24.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,4,51.123,12.598,60.0,jueves,2023 Apr 13 06:15:00 PM,24.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,4,58.39,10.988,60.0,miércoles,2023 Apr 19 06:45:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,4,92.907,32.959,60.0,martes,2023 Apr 25 06:45:00 PM,24.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,4,162.955,61.12,60.0,miércoles,2023 Apr 19 06:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,4,18.414,7.06,60.0,sábado,2023 Apr 08 06:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,4,3.37,2.751,60.0,martes,2023 Apr 04 06:15:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,4,9.928,3.132,56.0,martes,2023 Apr 04 06:00:00 PM,24.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,4,3.385,2.17,60.0,viernes,2023 Apr 21 07:45:00 PM,6.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,4,6.624,2.615,60.0,martes,2023 Apr 18 07:30:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,4,5.26,2.804,60.0,lunes,2023 Apr 17 06:45:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,4,618.0,176.0,60.0,jueves,2023 Apr 13 07:45:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,4,791.0,404.0,60.0,jueves,2023 Apr 20 06:30:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,4,2.82,744.0,60.0,martes,2023 Apr 04 06:15:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,4,5.522,2.177,60.0,sábado,2023 Apr 01 07:00:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,4,3.299,5.747,60.0,miércoles,2023 Apr 05 07:15:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,4,2.694,1.758,60.0,martes,2023 Apr 25 07:00:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,4,3.164,1.859,60.0,sábado,2023 Apr 22 06:45:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,4,696.773,247.54,60.0,lunes,2023 Apr 03 03:15:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,4,9.219,246.0,60.0,lunes,2023 Apr 10 07:15:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2023,4,1.205,147.0,60.0,sábado,2023 Apr 01 06:00:00 PM,4.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,4,99.985,35.264,60.0,sábado,2023 Apr 15 07:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109030,PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA),2023,4,4.269,1.61,60.0,jueves,2023 Apr 06 08:00:00 PM,9.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,4,6.41,2.725,60.0,miércoles,2023 Apr 05 11:45:00 AM,24.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,4,16.139,6.413,60.0,sábado,2023 Apr 15 01:00:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,4,10.326,371.098,60.0,viernes,2023 Apr 14 12:15:00 PM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,4,32.641,10.279,60.0,miércoles,2023 Apr 19 06:45:00 PM,24.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2023,4,314.033,126.9,60.0,jueves,2023 Apr 13 02:30:00 PM,24.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2023,4,261.782,104.332,60.0,jueves,2023 Apr 13 06:30:00 PM,24.0
